4.1,1.0001,1,298.15,298.15,0,80.2522378566553
4.0985,1,0.99998,298.15,298.15,0.20395,79.9442326098224
4.0982,1,0.99995,298.15,298.15,0.23795,79.9467046663392
4.0973,1,0.99993,298.15,298.15,0.35692,79.9466615826517
4.0989,1,0.99992,298.15,298.15,0.13597,79.9465973724642
4.0817,1,0.9998,298.15,298.15,2.5324,79.9465746618672
4.0747,1,0.99975,298.15,298.15,3.5522,79.9461148432457
4.0739,1,0.99935,298.15,298.15,3.6372,79.9454775798069
4.0725,0.99998,0.99903,298.15,298.15,3.8071,79.9448344999518
4.0737,0.99995,0.9988,298.15,298.15,3.5862,79.944169539737
4.0733,0.99992,0.99863,298.15,298.15,3.6372,79.9435529068168
4.0729,0.99988,0.99855,298.16,298.15,3.6882,79.942934095596
4.0726,0.99985,0.9984,298.16,298.15,3.7052,79.9423126632125
4.0733,0.99982,0.99829,298.16,298.15,3.5862,79.941694368854
4.0732,0.99979,0.99819,298.16,298.15,3.5862,79.9411033568857
4.0745,0.99976,0.99811,298.16,298.15,3.3822,79.9405173812662
4.0723,0.99973,0.99804,298.16,298.15,3.7052,79.9399729922417
4.0731,0.99971,0.998,298.16,298.15,3.5862,79.9393740751497
4.072,0.99969,0.99797,298.16,298.15,3.7392,79.938801205827
4.0738,0.99967,0.99799,298.16,298.15,3.4842,79.9382046342325
4.0734,0.99966,0.99802,298.16,298.15,3.5352,79.9376582865411
4.073,0.99964,0.99802,298.16,298.15,3.6032,79.9371059219056
4.0727,0.99962,0.99799,298.16,298.15,3.6372,79.9365444814072
4.073,0.9996,0.99795,298.15,298.15,3.5862,79.9359801561522
4.0739,0.99957,0.99788,298.15,298.15,3.4502,79.9354282453427
4.0724,0.99954,0.99778,298.16,298.15,3.6542,79.9349038232992
4.0721,0.99951,0.99766,298.16,298.15,3.6882,79.9343449422388
4.0727,0.99948,0.99752,298.16,298.15,3.5862,79.9337828247817
4.0762,0.99944,0.99738,298.16,298.15,3.0423,79.9332419991391
4.0923,0.9994,0.99729,298.16,298.15,0.76483,79.9328020121901
4.0856,0.99936,0.99704,298.16,298.15,1.6656,79.9327773558918
4.0788,0.99931,0.99675,298.16,298.15,2.6004,79.9325825835261
4.0896,0.99929,0.99714,298.16,298.15,1.1217,79.9322155061133
4.0184,0.99925,0.99634,298.16,298.15,14.209,79.9321183697036
3.9704,0.99906,0.99307,298.19,298.15,30.627,79.9296802199971
3.9465,0.99873,0.98938,298.26,298.15,41.896,79.9244201822894
