4.1,1.0001,1,298.15,298.15,0
4.0886,1,0.99982,298.15,298.15,1.5636
4.0884,1,0.99968,298.15,298.15,1.5636
4.0885,1,0.99977,298.15,298.15,1.5636
4.0396,0.99998,0.99885,298.15,298.15,9.6368
3.9461,0.99974,0.99415,298.19,298.15,44.122
3.8839,0.99917,0.98565,298.35,298.15,89.468
3.8413,0.99821,0.97444,298.69,298.15,132.84
3.8076,0.99691,0.96159,299.21,298.15,176.32
3.7954,0.99537,0.95043,299.83,298.15,192.14
3.7967,0.99379,0.94239,300.41,298.15,186.67
3.7874,0.99226,0.93529,300.87,298.15,201.44
3.7745,0.99052,0.92635,301.41,298.15,223.11
3.7824,0.98877,0.92079,301.9,298.15,203.7
3.8036,0.98732,0.91981,302.12,298.15,164.61
3.8279,0.98615,0.92137,302.13,298.15,128.32
3.8152,0.98503,0.91944,302.08,298.15,144.23
3.8086,0.98383,0.91626,302.1,298.15,149.58
3.8299,0.98275,0.91638,302.05,298.15,118.29
3.8159,0.98172,0.91431,301.97,298.15,133.73
3.8197,0.98066,0.91268,301.92,298.15,124.68
3.8141,0.97964,0.9107,301.86,298.15,127.69
3.8194,0.97864,0.90964,301.8,298.15,117.43
3.8148,0.97768,0.90827,301.73,298.15,119.81
3.8212,0.97672,0.90722,301.67,298.15,108.47
3.8461,0.97595,0.9086,301.52,298.15,82.55
3.8631,0.97534,0.91092,301.29,298.15,69.48
3.8037,0.97449,0.90566,301.21,298.15,126.2
3.8541,0.9737,0.90731,301.15,298.15,71.452
3.9241,0.97332,0.91298,300.87,298.15,29.233
3.9562,0.97313,0.91768,300.54,298.15,18.288
3.9961,0.97303,0.9217,300.23,298.15,8.634
3.9976,0.97298,0.92487,299.94,298.15,8.668
3.8893,0.97269,0.92182,299.76,298.15,54.779
3.87,0.97217,0.9183,299.71,298.15,68.732
3.8518,0.97154,0.91466,299.73,298.15,83.111
3.8061,0.97067,0.90748,299.86,298.15,126.2
3.8219,0.96974,0.90474,300.06,298.15,99.954
3.8704,0.96915,0.90784,300.04,298.15,58.093
3.8341,0.9685,0.90511,300.02,298.15,87.122
3.8475,0.96786,0.90499,300.02,298.15,73.44
3.8456,0.96725,0.90429,300,298.15,73.95
3.8631,0.96672,0.90508,299.95,298.15,59.792
3.8862,0.9663,0.90698,299.85,298.15,45.329
3.8881,0.96594,0.90809,299.73,298.15,45.329
3.8889,0.96557,0.90859,299.62,298.15,45.329
3.8893,0.9652,0.90887,299.54,298.15,45.329
3.89,0.96485,0.9093,299.45,298.15,45.329
3.8682,0.96443,0.90812,299.41,298.15,59.996
3.8454,0.96385,0.90484,299.44,298.15,74.97
3.7927,0.96301,0.89782,299.61,298.15,120.2
3.7508,0.9618,0.88755,300.01,298.15,167.75
3.7563,0.96047,0.88151,300.48,298.15,156.14
3.7539,0.95919,0.8768,300.85,298.15,159.37
3.7515,0.95787,0.87242,301.18,298.15,162.64
3.749,0.95653,0.86821,301.49,298.15,165.9
3.7364,0.95513,0.86332,301.79,298.15,185.89
3.7421,0.95371,0.85973,302.08,298.15,173
3.7489,0.95236,0.8575,302.28,298.15,159.12
3.7572,0.95111,0.85659,302.39,298.15,144.35
3.7811,0.95009,0.85852,302.33,298.15,111.22
3.7955,0.94929,0.86112,302.13,298.15,94.567
3.7799,0.94843,0.86018,301.98,298.15,112.87
3.8102,0.94767,0.86229,301.81,298.15,78.233
3.8102,0.94704,0.86375,301.58,298.15,78.488
3.8097,0.9464,0.86415,301.38,298.15,78.743
3.777,0.9456,0.8606,301.29,298.15,114.88
3.7743,0.94463,0.8575,301.33,298.15,115.88
3.7719,0.94368,0.85524,301.36,298.15,116.9
3.7695,0.94271,0.8531,301.39,298.15,117.92
3.783,0.94184,0.85328,301.37,298.15,100.5
3.766,0.94094,0.85076,301.36,298.15,119.62
3.7968,0.94012,0.8522,301.32,298.15,83.434
3.7971,0.93945,0.85307,301.18,298.15,83.706
3.7966,0.93877,0.85307,301.07,298.15,83.978
3.796,0.93808,0.85278,300.97,298.15,84.233
3.7952,0.93739,0.85227,300.89,298.15,84.505
3.8397,0.93687,0.85556,300.74,298.15,47.317
3.8414,0.93649,0.85793,300.53,298.15,47.13
3.8423,0.9361,0.85919,300.34,298.15,46.943
3.8429,0.93572,0.86004,300.18,298.15,46.756
3.8188,0.93525,0.85875,300.07,298.15,65.112
3.8181,0.9347,0.85766,300.03,298.15,65.112
3.7973,0.93407,0.85503,300.03,298.15,83.706
3.7956,0.93338,0.85292,300.08,298.15,83.978
3.8149,0.93278,0.85334,300.08,298.15,65.571
3.7946,0.93218,0.85188,300.06,298.15,84.233
3.8393,0.9317,0.85477,300,298.15,47.13
3.8407,0.93133,0.85656,299.88,298.15,46.943
3.841,0.93091,0.85673,299.8,298.15,46.756
