4.0984,1.0001,0.99999,298.15,0.224
4.0977,1,0.99995,298.15,0.316
4.0972,1,0.99972,298.15,0.353
4.1041,1,0.99975,298.15,-0.594
4.1249,1,1.0001,298.15,-3.524
4.1255,1.0001,1.0005,298.15,-3.556
4.126,1.0001,1.0011,298.15,-3.553
4.1269,1.0002,1.0012,298.15,-3.68
4.1264,1.0002,1.0013,298.15,-3.598
4.1264,1.0002,1.0014,298.16,-3.579
4.1263,1.0003,1.0015,298.16,-3.563
4.1266,1.0003,1.0016,298.16,-3.589
4.1272,1.0003,1.0017,298.16,-3.674
4.1268,1.0003,1.0018,298.16,-3.593
4.127,1.0004,1.0019,298.16,-3.609
4.1266,1.0004,1.002,298.16,-3.541
4.1271,1.0004,1.0021,298.16,-3.598
4.1263,1.0005,1.0023,298.16,-3.465
4.113,1.0005,1.0022,298.16,-1.556
4.0997,1.0005,1.0019,298.16,0.253
4.067,1.0005,1.0011,298.16,4.946
4.0014,1.0004,0.99929,298.16,20.148
3.9475,1.0001,0.99476,298.21,43.599
3.9093,0.99962,0.9888,298.32,68.011
3.8931,0.999,0.98304,298.48,79.311
3.8838,0.99832,0.97801,298.66,85.604
3.8629,0.99753,0.97196,298.87,104.69
3.8484,0.9966,0.96541,299.11,118.5
3.8444,0.99561,0.96001,299.38,120.91
3.8359,0.9946,0.95518,299.64,129.93
3.8308,0.99344,0.94901,299.94,134.13
3.849,0.99246,0.9473,300.15,109.95
3.8752,0.99173,0.9489,300.24,81.831
3.8973,0.99118,0.95104,300.23,62.649
3.9173,0.99075,0.95323,300.17,48.277
3.9581,0.99043,0.95598,300.07,26.415
4.048,0.99032,0.96062,299.9,3.521
4.0718,0.99036,0.96451,299.71,0.402
4.0518,0.99034,0.96619,299.55,3.427
4.0043,0.99027,0.96663,299.42,12.612
3.9364,0.99008,0.96481,299.33,39.059
3.881,0.98957,0.95854,299.37,78.372
3.8497,0.98877,0.95086,299.54,108.31
3.8292,0.98776,0.94287,299.8,131.14
3.8144,0.98659,0.93525,300.12,149.55
3.8078,0.9853,0.92806,300.48,157.07
3.8109,0.98405,0.92372,300.81,150.41
3.8218,0.98286,0.92095,301.08,132.79
3.8474,0.98193,0.922,301.21,100.44
3.897,0.98134,0.92678,301.15,54.675
3.9774,0.98113,0.93398,300.93,15.495
4.0647,0.9811,0.93998,300.65,-0.469
4.1243,0.98113,0.94437,300.4,-10.111
4.0186,0.98115,0.94636,300.17,7.025
3.9043,0.9809,0.9428,300.03,52.797
3.8472,0.98019,0.93448,300.1,103.83
3.8141,0.97912,0.92458,300.36,143.58
3.795,0.97783,0.91542,300.72,165.81
3.787,0.97647,0.90897,301.1,166.3
3.788,0.97517,0.90504,301.46,153.41
3.7954,0.97399,0.90321,301.73,136.57
3.8091,0.97296,0.90294,301.9,116.72
3.8238,0.97212,0.9042,301.94,101.14
3.8307,0.97136,0.90495,301.93,94.451
3.8325,0.97058,0.9044,301.94,91.011
3.8352,0.96985,0.90425,301.91,87.511
3.8328,0.96914,0.90379,301.88,88.885
3.8273,0.9684,0.90254,301.86,92.139
3.821,0.96763,0.90102,301.87,95.873
3.8117,0.96682,0.89896,301.91,102.6
3.8042,0.96595,0.89665,301.98,107.83
3.8023,0.96506,0.89464,302.07,107.22
3.8064,0.96422,0.89354,302.12,100.86
3.8127,0.96343,0.89333,302.14,93.124
3.8157,0.96269,0.89308,302.13,89.325
3.8109,0.96195,0.89208,302.11,93.71
3.8038,0.96115,0.89024,302.14,100.58
3.7994,0.96031,0.88823,302.19,104.69
3.7947,0.95944,0.88608,302.25,109.55
3.7907,0.95852,0.8837,302.34,113.79
3.7891,0.95758,0.8816,302.43,115.22
3.7834,0.9566,0.87907,302.54,122.42
3.7725,0.95553,0.87514,302.7,137.08
3.7666,0.95437,0.87128,302.9,144.98
3.7672,0.95319,0.86845,303.1,142.88
3.7709,0.95205,0.86655,303.26,136.23
3.7769,0.95098,0.86563,303.37,126.89
3.7876,0.95,0.86553,303.42,111.95
3.8033,0.94917,0.86711,303.36,93.065
3.8179,0.9485,0.86932,303.2,77.747
3.829,0.94794,0.87151,302.99,67.289
3.8355,0.94741,0.87304,302.78,61.654
3.8301,0.94689,0.87339,302.58,66.286
3.8291,0.94633,0.87332,302.42,66.869
3.8357,0.94581,0.87397,302.26,61.037
3.84,0.94534,0.87478,302.08,57.35
3.8345,0.94485,0.87469,301.93,61.791
3.8263,0.94431,0.8739,301.82,68.656
3.8117,0.9437,0.87188,301.76,82.417
3.7983,0.94296,0.86877,301.78,96.21
3.7922,0.94212,0.86561,301.87,102.17
3.7994,0.94133,0.86447,301.92,92.949
3.8207,0.94068,0.86553,301.9,71.039
3.8471,0.9402,0.86821,301.76,49.725
3.8537,0.93985,0.87056,301.57,45.485
3.8425,0.93944,0.87063,301.41,53.533
3.8253,0.93893,0.86914,301.33,67.374
3.8053,0.9383,0.86634,301.33,86.189
3.7869,0.9375,0.8621,301.42,105.54
3.7816,0.93658,0.85822,301.59,109.77
3.7874,0.93573,0.85662,301.71,101.35
3.8011,0.93498,0.85671,301.76,85.629
3.8255,0.93436,0.85825,301.73,62.838
3.9126,0.93407,0.8642,301.51,16.157
4.14,0.93421,0.87394,301.15,-41.044
4.2052,0.93481,0.88672,300.85,-93.493
4.2526,0.93581,0.9007,300.65,-134.07
4.2944,0.93705,0.91362,300.56,-161.54
4.2986,0.93833,0.92317,300.56,-154.88
4.2859,0.93949,0.92866,300.56,-131.76
4.2692,0.94046,0.93164,300.52,-108.08
4.2437,0.94121,0.93225,300.44,-79.697
4.2112,0.94171,0.93049,300.3,-52.515
4.1726,0.94201,0.92801,300.12,-29.949
4.1228,0.94216,0.92535,299.94,-12.476
4.0573,0.9422,0.9227,299.75,-0.651
4.0475,0.94218,0.9208,299.59,0.59
4.0468,0.94217,0.91991,299.44,0.605
4.0475,0.94216,0.91943,299.31,0.462
4.0468,0.94216,0.91904,299.19,0.514
4.0466,0.94215,0.91878,299.09,0.525
4.0467,0.94215,0.91862,298.99,0.488
4.0446,0.94214,0.91855,298.9,0.782
4.0479,0.94215,0.91867,298.83,0.335
4.0477,0.94215,0.91877,298.76,0.383
4.0483,0.94215,0.91886,298.69,0.306
4.0468,0.94214,0.91892,298.64,0.528
4.0492,0.94214,0.91899,298.58,0.211
4.0473,0.94213,0.91902,298.54,0.472
4.0467,0.94211,0.91909,298.5,0.571
4.0481,0.9421,0.9192,298.47,0.395
4.048,0.9421,0.91933,298.43,0.423
4.046,0.94209,0.91948,298.4,0.713
4.0485,0.94209,0.91968,298.38,0.402
4.0474,0.94208,0.9199,298.35,0.569
4.0488,0.94209,0.92015,298.33,0.404
4.0479,0.94208,0.92034,298.31,0.543
4.0485,0.94207,0.92044,298.3,0.481
4.0479,0.94206,0.92056,298.28,0.578
4.0493,0.94205,0.92071,298.27,0.402
4.0495,0.94204,0.92088,298.26,0.388
4.0492,0.94204,0.92106,298.24,0.44
4.0514,0.94204,0.92128,298.23,0.164
4.0507,0.94204,0.92149,298.22,0.278
4.0484,0.94204,0.92172,298.22,0.615
4.049,0.94204,0.92199,298.21,0.557
4.0505,0.94205,0.92228,298.2,0.371
4.0501,0.94205,0.9225,298.2,0.454
4.0503,0.94204,0.92262,298.19,0.435
4.0499,0.94204,0.92277,298.19,0.498
4.0501,0.94203,0.92293,298.18,0.49
4.0445,0.94203,0.92308,298.18,1.28
3.9908,0.942,0.9224,298.18,10.375
3.9445,0.94184,0.92013,298.2,24.052
3.8972,0.94155,0.91613,298.25,47.491
3.8476,0.94099,0.9092,298.4,82.001
3.7942,0.94011,0.89918,298.67,123.22
3.7609,0.93895,0.88877,299.09,152.88
3.7462,0.93761,0.87924,299.58,171.97
3.7438,0.93614,0.87081,300.1,174.93
3.7483,0.93473,0.86571,300.56,166.62
3.7684,0.93353,0.86455,300.89,135.53
3.7917,0.93258,0.86583,301.06,105.26
3.811,0.93183,0.86774,301.12,84.055
3.8171,0.93117,0.86868,301.11,78.033
3.8214,0.93057,0.86946,301.08,73.898
3.81,0.92994,0.86863,301.05,84.949
3.7935,0.92913,0.8649,301.13,102.13
3.7795,0.92822,0.86089,301.25,117.85
3.7882,0.92731,0.85892,301.38,105.38
3.8249,0.92661,0.86102,301.4,67.32
3.8707,0.92621,0.86533,301.24,35.322
4.0539,0.92614,0.87246,300.96,-8.678
4.1531,0.92641,0.88182,300.66,-48.345
4.1587,0.92683,0.88862,300.42,-49.45
4.0715,0.92707,0.88963,300.2,-10.801
3.9117,0.92701,0.88725,299.99,19.892
3.8208,0.92661,0.88051,299.95,74.917
3.7747,0.92572,0.86996,300.15,125.4
3.7478,0.92449,0.85876,300.53,160.63
3.7222,0.92308,0.84892,300.99,195.33
3.6866,0.92129,0.8363,301.64,240.06
3.6489,0.91911,0.82273,302.53,277.82
3.6193,0.9167,0.81076,303.59,305.13
3.6066,0.91418,0.80151,304.75,309.95
3.6032,0.9117,0.79517,305.85,306.51
3.6098,0.90929,0.79149,306.85,285.45
3.6169,0.90705,0.78955,307.65,267.13
3.6228,0.90494,0.78815,308.29,252.82
3.6194,0.90285,0.78563,308.85,259.74
3.6229,0.90076,0.78353,309.37,250.53
3.6278,0.89877,0.78225,309.77,238.41
3.6347,0.89689,0.78181,310.04,222.6
3.6498,0.89522,0.78308,310.11,191
3.6757,0.89387,0.78679,309.92,144.46
3.7021,0.89287,0.79169,309.45,106.66
3.7273,0.89213,0.79672,308.82,78.559
3.755,0.89161,0.8016,308.08,54.896
3.7663,0.89123,0.80572,307.31,48.538
3.759,0.89079,0.80744,306.63,55.375
3.7524,0.89031,0.80815,306.06,61.306
3.7377,0.88975,0.80757,305.59,74.281
3.7248,0.88909,0.80606,305.24,86.01
3.7077,0.88831,0.80345,305,103.15
3.6881,0.88737,0.79958,304.9,124.95
3.6712,0.88624,0.79448,304.96,145.1
3.6607,0.885,0.78957,305.1,157.78
3.6514,0.88364,0.78479,305.32,170.24
3.6474,0.88223,0.78063,305.56,174.6
3.6487,0.88082,0.77764,305.79,170.51
3.6471,0.87945,0.77508,305.98,171.93
3.6415,0.878,0.77169,306.2,180.71
3.634,0.87646,0.76751,306.48,193.34
3.6261,0.87482,0.76297,306.81,207.28
3.621,0.87309,0.75849,307.2,215.98
3.6239,0.87135,0.75546,307.56,208.44
3.6338,0.86972,0.75434,307.82,187.59
3.6554,0.86836,0.75622,307.86,148.66
3.6834,0.86734,0.76043,307.62,107.39
3.6967,0.86656,0.76422,307.2,91.29
3.6931,0.8658,0.76566,306.81,95.828
3.6817,0.86495,0.76504,306.5,109.89
3.663,0.86395,0.76252,306.34,135.78
3.6469,0.86269,0.75754,306.4,159.82
3.6389,0.86133,0.75332,306.54,171.64
3.64,0.85994,0.75049,306.69,167.94
3.6408,0.85857,0.74824,306.82,164.91
3.6471,0.85728,0.7472,306.88,153.07
3.6545,0.85608,0.74715,306.86,140.31
3.6685,0.85503,0.74824,306.73,118.88
3.6738,0.85409,0.7494,306.52,111.57
3.6805,0.85322,0.7505,306.28,102.57
3.6813,0.8524,0.75117,306.01,101.26
3.678,0.85155,0.75068,305.8,104.89
3.6721,0.85066,0.7496,305.63,112
3.6781,0.84977,0.74925,305.47,103.25
3.6925,0.84899,0.75022,305.26,85.59
3.713,0.84839,0.75284,304.94,64.937
3.7505,0.84799,0.75711,304.5,37.275
3.7938,0.84778,0.7618,303.97,17.938
3.8306,0.84768,0.76593,303.43,8.469
3.7977,0.84758,0.7682,302.93,17.209
3.7848,0.84742,0.7696,302.52,21.853
3.7362,0.84713,0.76835,302.22,47.978
3.6988,0.84659,0.76421,302.12,79.607
3.6805,0.84582,0.75941,302.18,98.509
3.6725,0.84497,0.75531,302.29,107.03
3.6656,0.84405,0.75177,302.45,114.94
3.6799,0.84316,0.7505,302.58,96.217
3.7103,0.84253,0.75285,302.53,64.813
3.734,0.84208,0.75577,302.35,46.441
3.775,0.84181,0.75972,302.08,24.261
3.7882,0.84164,0.76294,301.76,19.511
3.7419,0.84139,0.76286,301.52,42.278
3.74,0.84103,0.76259,301.37,43.4
3.7241,0.84062,0.76155,301.26,54.617
3.714,0.84013,0.75987,301.21,62.568
3.7093,0.83958,0.75819,301.21,66.267
3.7093,0.83904,0.75731,301.21,65.927
3.6844,0.83837,0.75382,301.27,90.33
3.6706,0.83756,0.74985,301.43,105.65
3.65,0.83659,0.74464,301.67,132.12
3.6332,0.83539,0.73773,302.05,155.69
3.6242,0.83404,0.73156,302.49,168.43
3.6155,0.83261,0.72592,302.96,181.6
3.6059,0.83104,0.71967,303.48,196.77
3.6038,0.82943,0.71483,304,198.13
3.6076,0.82786,0.71185,304.44,189.27
3.6099,0.82634,0.70941,304.82,183.5
3.6242,0.82496,0.70929,305.07,157.64
3.6537,0.82388,0.71274,305.09,113.92
3.6923,0.82316,0.71819,304.85,70.672
3.7438,0.82274,0.7247,304.4,33.493
3.9331,0.82268,0.73322,303.81,-11.246
4.0147,0.82299,0.74358,303.1,-44.19
4.0198,0.82335,0.75034,302.56,-45.249
3.9461,0.82356,0.75247,302.09,-11.949
3.8302,0.82355,0.75238,301.67,7.536
3.7822,0.82342,0.75169,301.37,20.247
3.75,0.82318,0.75047,301.14,34.623
3.7218,0.82281,0.74791,301.01,52.471
3.7353,0.82239,0.74703,300.93,42.558
3.7469,0.82211,0.74811,300.79,35.619
3.731,0.82179,0.74779,300.66,45.428
3.7104,0.82129,0.74459,300.65,60.326
3.7163,0.82082,0.74367,300.64,55.165
3.7239,0.82041,0.7439,300.59,49.398
3.7355,0.82004,0.74455,300.52,41.628
3.7467,0.81974,0.74567,300.42,35.082
3.7987,0.81954,0.74846,300.28,14.304
3.9306,0.81952,0.75281,300.07,-7.775
4.016,0.81971,0.75892,299.85,-37.097
4.0382,0.82012,0.7656,299.68,-49.763
4.0687,0.82064,0.77261,299.54,-72.717
4.0788,0.82128,0.77941,299.43,-79.242
4.0836,0.82194,0.78488,299.35,-80.679
4.0938,0.82261,0.78979,299.28,-87.559
4.1128,0.82339,0.79597,299.25,-102.86
4.1307,0.82432,0.80336,299.26,-114.89
4.1558,0.82536,0.8111,299.31,-134.48
4.151,0.82641,0.81606,299.4,-117.18
4.14,0.82729,0.81823,299.45,-99.251
4.1212,0.828,0.81874,299.46,-78.214
4.0714,0.82847,0.81608,299.41,-42.066
3.9389,0.82862,0.81059,299.29,-2.165
3.9404,0.82864,0.80751,299.17,-3.067
3.917,0.82865,0.80522,299.07,-0.048
3.9627,0.82864,0.8041,298.97,-7.63
4.0514,0.82885,0.80717,298.89,-37.247
4.1051,0.82935,0.81372,298.89,-68.734
4.1176,0.82995,0.81868,298.93,-72.593
4.1119,0.83051,0.82083,298.96,-64.26
4.0854,0.83095,0.82096,298.97,-44.379
4.0231,0.83118,0.81845,298.92,-17.146
3.9564,0.83126,0.81545,298.85,-3.432
4.0074,0.83131,0.81476,298.77,-14.157
4.041,0.83147,0.81597,298.73,-24.938
4.0727,0.83174,0.81822,298.7,-38.723
4.08,0.83211,0.82097,298.71,-40.188
4.0584,0.83239,0.82107,298.7,-28.591
4.0223,0.83254,0.81968,298.66,-15.837
3.9938,0.83263,0.81839,298.62,-9.117
3.9344,0.83265,0.81656,298.56,0.282
3.9118,0.83263,0.81509,298.52,3.276
3.9291,0.8326,0.81444,298.49,0.574
3.9287,0.8326,0.81421,298.45,0.589
3.9302,0.83259,0.8137,298.42,0.269
3.929,0.83259,0.81351,298.4,0.404
3.928,0.83259,0.81328,298.37,0.505
3.9273,0.83258,0.813,298.35,0.561
3.9277,0.83257,0.81289,298.33,0.491
3.9276,0.83257,0.8128,298.31,0.506
3.9278,0.83257,0.81275,298.29,0.469
3.9231,0.83256,0.81267,298.28,1.133
3.9134,0.83255,0.81243,298.27,2.504
3.8599,0.83249,0.81124,298.26,12.241
3.8036,0.8323,0.80832,298.29,30.883
3.7533,0.83192,0.80295,298.38,57.798
3.7059,0.8313,0.79545,298.57,94.184
3.667,0.83034,0.7851,298.91,132.57
3.6396,0.82906,0.77369,299.38,166.13
3.6259,0.82761,0.76362,299.91,184.87
3.6233,0.8261,0.75583,300.45,186.92
3.6263,0.82459,0.74988,300.95,179.92
3.6307,0.82317,0.74584,301.37,171.12
3.6327,0.82181,0.74244,301.73,166.86
3.6319,0.82045,0.73887,302.05,166.95
3.6318,0.81908,0.73526,302.36,165.62
3.635,0.81776,0.73259,302.62,158.98
3.6403,0.8165,0.73077,302.83,149.23
3.6485,0.81535,0.73009,302.96,136
3.6531,0.81431,0.73003,303.01,128.89
3.6546,0.81326,0.72894,303.07,125.9
3.6594,0.81225,0.72802,303.09,118.19
3.6655,0.81133,0.72789,303.07,109.44
3.681,0.81052,0.72909,302.99,90.514
3.699,0.80987,0.7313,302.82,71.806
3.6988,0.8093,0.73259,302.62,72.104
3.6882,0.80867,0.73228,302.47,82.526
3.6875,0.808,0.7314,302.36,82.468
3.6873,0.80732,0.73062,302.26,81.993
3.6908,0.80665,0.73012,302.17,77.822
3.7079,0.806,0.73015,302.08,61.345
3.7311,0.80562,0.73334,301.86,44.141
3.7357,0.80537,0.73634,301.58,41.693
3.7219,0.80499,0.7363,301.39,51.088
3.7129,0.8045,0.73512,301.28,57.695
3.7136,0.80403,0.73461,301.17,56.758
3.7243,0.80359,0.73509,301.06,48.501
3.7574,0.80328,0.73734,300.9,29.04
3.8414,0.80318,0.74185,300.65,5.098
3.9674,0.80325,0.74717,300.39,-17.383
4.0386,0.80356,0.75487,300.15,-52.992
4.0819,0.80417,0.76458,299.99,-89.812
4.1091,0.80506,0.77523,299.91,-116.96
4.1311,0.80612,0.78565,299.89,-138.47
4.1508,0.80734,0.79577,299.92,-154.52
4.1586,0.80861,0.80392,300.01,-150.96
4.1566,0.80979,0.8091,300.09,-136.37
4.1458,0.81079,0.81152,300.13,-116.19
4.1322,0.81164,0.81278,300.14,-96.966
4.1231,0.81238,0.81364,300.12,-85.34
4.1042,0.813,0.81348,300.07,-67.319
4.0724,0.81344,0.81157,299.97,-45.135
4.0394,0.81372,0.80907,299.83,-28.657
3.9971,0.81389,0.80652,299.68,-14.37
3.9278,0.81394,0.80361,299.53,-1.349
3.9098,0.81391,0.80117,299.38,0.825
3.9091,0.8139,0.79992,299.26,0.682
3.905,0.81391,0.79916,299.14,1.152
3.87,0.81388,0.79785,299.04,6.533
3.809,0.81377,0.79527,298.96,22.1
3.7574,0.81347,0.79054,298.95,46.205
3.7107,0.81294,0.78329,299.03,79.882
3.6686,0.81208,0.77327,299.24,122.24
3.6355,0.81085,0.76091,299.61,165.21
3.6138,0.80934,0.74837,300.08,198.32
3.605,0.80764,0.73778,300.61,210.75
3.6021,0.8059,0.72901,301.15,212.18
3.6025,0.80417,0.72242,301.64,208.13
3.6104,0.80255,0.7184,302.06,190.62
3.6237,0.80111,0.71682,302.35,165.76
3.6363,0.79986,0.71657,302.53,144.98
3.6523,0.79878,0.71734,302.61,121.3
3.6726,0.7979,0.71949,302.57,95.77
3.6945,0.79725,0.72283,302.42,72.971
3.7151,0.79674,0.72597,302.21,55.36
3.7769,0.79642,0.73089,301.93,20.888
3.9693,0.79645,0.73888,301.54,-20.107
4.0494,0.79684,0.74931,301.19,-66.38
4.0894,0.79759,0.76128,300.97,-103.99
4.1162,0.79859,0.77296,300.83,-132.6
4.1197,0.79966,0.78177,300.74,-129.7
4.1074,0.80062,0.78677,300.66,-107.72
4.0831,0.80137,0.78848,300.55,-78.477
4.0505,0.80188,0.78782,300.39,-50.626
4.0115,0.80217,0.7859,300.19,-28.184
3.9599,0.80231,0.7836,300,-11.048
3.8905,0.80231,0.78091,299.8,0.738
3.8825,0.80227,0.77916,299.63,1.724
3.8906,0.8023,0.77934,299.48,0.574
3.8886,0.80229,0.7789,299.35,0.821
3.8879,0.80229,0.77868,299.23,0.893
3.8888,0.80228,0.77866,299.12,0.772
3.8869,0.80228,0.77863,299.02,1.032
3.8902,0.80227,0.77864,298.93,0.567
3.8879,0.80226,0.77862,298.85,0.9
3.8891,0.80225,0.77878,298.78,0.744
3.8906,0.80225,0.77896,298.71,0.554
3.8891,0.80224,0.77912,298.66,0.777
3.89,0.80224,0.77928,298.6,0.681
3.8896,0.80223,0.77943,298.55,0.748
3.8897,0.80222,0.77957,298.51,0.752
3.8895,0.80221,0.77971,298.47,0.796
3.8859,0.80221,0.77995,298.44,1.327
3.8318,0.80216,0.77913,298.42,10.552
3.7777,0.802,0.77657,298.42,27.902
3.7281,0.80164,0.77167,298.48,56.588
3.6844,0.801,0.7636,298.66,94.702
3.6464,0.80002,0.75307,298.96,139.71
3.6162,0.79866,0.74021,299.41,183.7
3.5919,0.79693,0.72626,299.99,223.95
3.5835,0.79506,0.71534,300.61,235.39
3.5841,0.79318,0.70734,301.22,229.15
3.5798,0.79129,0.70016,301.79,233.44
3.5823,0.78942,0.69461,302.33,224
3.5962,0.78773,0.69271,302.75,194.79
3.5981,0.78619,0.69075,303.05,189.79
3.6004,0.78464,0.68797,303.36,183.17
3.6168,0.78323,0.68741,303.56,153.44
3.6308,0.7822,0.69074,303.55,133.54
3.6402,0.78118,0.69148,303.51,119.9
3.6586,0.78029,0.69367,303.42,96.499
3.6718,0.77957,0.69625,303.24,82.357
3.6901,0.77898,0.69893,303,64.912
3.72,0.77854,0.70273,302.7,42.55
3.7202,0.77819,0.70542,302.38,43.092
3.7239,0.77784,0.70715,302.1,40.971
3.7489,0.77755,0.7095,301.82,27.598
3.7463,0.77735,0.71186,301.51,29.259
3.7378,0.77707,0.71243,301.27,33.663
3.7652,0.77678,0.71337,301.07,21.188
3.7718,0.77675,0.71751,300.77,19.409
3.7494,0.77656,0.7172,300.56,28.497
3.7399,0.77628,0.71682,300.41,33.161
3.7389,0.77599,0.71675,300.29,33.597
3.7288,0.77573,0.71695,300.16,39.399
3.7398,0.77536,0.71573,300.1,32.73
3.7342,0.77516,0.71732,299.97,36.155
3.7273,0.77488,0.71679,299.88,40.089
3.7147,0.77452,0.71551,299.84,48.096
3.7257,0.77408,0.71406,299.84,40.31
3.7232,0.77386,0.71605,299.74,42.409
3.7244,0.77354,0.71522,299.7,41.433
3.7384,0.77321,0.71552,299.66,33.266
3.7618,0.77299,0.71727,299.58,22.77
3.7618,0.77283,0.71852,299.48,22.982
3.7626,0.77264,0.71907,299.41,22.774
3.8514,0.77253,0.72169,299.3,2.374
3.9963,0.77267,0.72736,299.18,-31.255
4.0444,0.77307,0.73521,299.11,-61.454
4.0722,0.77369,0.74352,299.1,-85.202
4.0995,0.77453,0.75288,299.15,-113.74
4.1132,0.77559,0.76271,299.27,-127.67
4.1142,0.77663,0.76964,299.39,-125.48
4.1169,0.77763,0.77494,299.5,-125.94
4.1198,0.77865,0.7803,299.62,-125.8
4.1146,0.77965,0.78419,299.73,-115.57
4.1014,0.78051,0.78602,299.8,-97.918
4.0855,0.78124,0.78658,299.83,-80.368
4.052,0.78177,0.78494,299.8,-52.488
4.0091,0.78203,0.7811,299.68,-28.478
3.9619,0.78217,0.77764,299.54,-12.483
3.9008,0.78222,0.77473,299.4,-1.215
3.8664,0.78218,0.7718,299.27,3.707
3.8734,0.78216,0.77051,299.16,2.494
3.8814,0.78215,0.76964,299.06,1.217
