4.1,1.0001,1,298.15,298.15,0
4.0939,1,0.9999,298.15,298.15,0.83281
4.098,1.0001,1.0003,298.15,298.15,0.30593
4.0798,1.0001,1.0002,298.15,298.15,2.8554
4.0639,1,0.9997,298.15,298.15,5.2518
4.0619,0.99997,0.99897,298.15,298.15,5.4728
4.0636,0.99988,0.99792,298.16,298.15,5.0649
4.0583,0.99981,0.99765,298.16,298.15,5.8977
4.0621,0.99976,0.99753,298.16,298.15,5.2518
4.0644,0.99971,0.99747,298.17,298.15,4.8779
4.0607,0.99968,0.99744,298.17,298.15,5.4728
4.0628,0.99966,0.99754,298.16,298.15,5.1328
4.0611,0.99963,0.99753,298.16,298.15,5.4218
4.0617,0.99958,0.99713,298.16,298.15,5.2688
4.0617,0.99953,0.99684,298.17,298.15,5.2178
4.0629,0.99949,0.99669,298.17,298.15,5.0139
4.0721,0.99946,0.99672,298.17,298.15,3.5862
4.0955,0.99943,0.99697,298.17,298.15,0.28893
4.0329,0.99937,0.99623,298.16,298.15,10.623
4.0206,0.99926,0.99504,298.18,298.15,13.359
4.0378,0.99916,0.99488,298.19,298.15,9.3479
4.0351,0.99908,0.99471,298.19,298.15,9.8918
4.0201,0.99894,0.99338,298.2,298.15,13.172
4.0866,0.99888,0.99379,298.21,298.15,1.1727
4.0963,0.99897,0.99612,298.18,298.15,0.084981
4.0965,0.99897,0.99611,298.18,298.15,0.050988
4.096,0.99897,0.99622,298.17,298.15,0.13597
4.0961,0.99898,0.9966,298.17,298.15,0.16996
4.0975,0.99898,0.99687,298.17,298.15,0
4.0645,0.99896,0.99655,298.16,298.15,4.7249
4.06,0.99891,0.99607,298.16,298.15,5.3878
4.0918,0.99888,0.99629,298.16,298.15,0.71384
4.0896,0.99888,0.99662,298.16,298.15,1.0538
4.0964,0.99887,0.99661,298.16,298.15,0.11897
4.059,0.99885,0.99635,298.16,298.15,5.5917
3.9891,0.99872,0.99391,298.17,298.15,22.996
3.9426,0.99843,0.98975,298.23,298.15,44.309
3.9009,0.99794,0.98366,298.35,298.15,72.2
3.8621,0.99718,0.97537,298.59,298.15,106.89
3.8407,0.99621,0.96675,298.92,298.15,128.8
3.8195,0.99503,0.95758,299.33,298.15,154.22
3.8032,0.99365,0.94778,299.82,298.15,175.86
3.7974,0.99212,0.93935,300.35,298.15,182.69
3.7976,0.99064,0.93313,300.8,298.15,180.4
3.7962,0.98919,0.92801,301.16,298.15,180.94
3.8016,0.98769,0.92302,301.5,298.15,168.96
3.8067,0.98642,0.92146,301.65,298.15,159.07
3.8071,0.98518,0.91893,301.76,298.15,155.65
3.8036,0.9839,0.91578,301.87,298.15,156.7
3.7946,0.9826,0.91204,301.99,298.15,163.4
3.7831,0.98123,0.90779,302.14,298.15,170.22
3.7698,0.97981,0.90325,302.33,298.15,177.42
3.7599,0.97833,0.89882,302.55,298.15,181.38
3.7608,0.97687,0.89541,302.76,298.15,172.39
3.7758,0.9756,0.89535,302.8,298.15,146.68
3.797,0.97452,0.89667,302.71,298.15,117.1
3.8411,0.97375,0.90097,302.44,298.15,72.778
3.9031,0.97341,0.90827,301.96,298.15,36.304
3.953,0.9732,0.9139,301.49,298.15,18.203
4.0088,0.97311,0.91879,301.05,298.15,5.9826
3.9755,0.97306,0.9221,300.65,298.15,13.563
3.8969,0.97279,0.92018,300.37,298.15,49.051
3.8601,0.97223,0.91591,300.24,298.15,76.551
3.8578,0.97158,0.91313,300.2,298.15,75.701
3.8922,0.97106,0.91414,300.1,298.15,48.218
4.0015,0.97086,0.91936,299.9,298.15,7.2404
3.8534,0.97044,0.91465,299.77,298.15,81.276
3.7931,0.96948,0.90477,299.95,298.15,137.02
3.7585,0.96822,0.8953,300.34,298.15,166.89
3.7386,0.96675,0.88622,300.85,298.15,191.77
3.7298,0.96509,0.87778,301.43,298.15,206.42
3.7283,0.96339,0.87114,301.97,298.15,208.61
3.723,0.96165,0.86512,302.47,298.15,216.99
3.7196,0.95986,0.85953,302.94,298.15,219.35
3.729,0.95815,0.85675,303.3,298.15,196.95
3.7534,0.95675,0.85815,303.39,298.15,154.05
3.7842,0.95568,0.86198,303.22,298.15,111.04
3.8339,0.955,0.86828,302.84,298.15,59.877
3.9553,0.95479,0.878,302.26,298.15,6.9514
3.8571,0.95459,0.88057,301.75,298.15,44.207
3.8106,0.95403,0.87768,301.47,298.15,82.907
3.7941,0.95326,0.87404,301.35,298.15,100.18
3.8127,0.95254,0.874,301.24,298.15,78.998
3.8764,0.95215,0.87938,300.97,298.15,31.766
3.8818,0.95189,0.8823,300.67,298.15,29.369
3.8002,0.95134,0.87794,300.52,298.15,92.34
3.7512,0.95028,0.86776,300.69,298.15,156.02
3.7172,0.94874,0.85547,301.19,298.15,208.08
3.6868,0.94683,0.84293,301.92,298.15,249.42
3.6633,0.9447,0.83242,302.8,298.15,269.8
3.6474,0.94246,0.82412,303.72,298.15,274.23
3.6509,0.94033,0.82024,304.46,298.15,249.18
3.6582,0.93841,0.81872,304.92,298.15,225.93
3.6672,0.93667,0.81826,305.17,298.15,203.9
3.6742,0.93509,0.81824,305.25,298.15,188.44
3.6731,0.93357,0.81746,305.25,298.15,186.84
3.6621,0.93198,0.81454,305.32,298.15,198.89
3.662,0.93039,0.81245,305.4,298.15,192.19
3.6695,0.92889,0.81185,305.4,298.15,175.32
3.6767,0.92754,0.81219,305.27,298.15,162.09
3.6762,0.92624,0.81174,305.12,298.15,161.07
3.6731,0.92488,0.80995,305.04,298.15,161.75
3.6734,0.92358,0.80886,304.93,298.15,158.17
