4.16742272119302,1,1,0,1,0.0285000228600812,-0.12199,18.305,18.305,18.305
4.1704905385621,0.999999890899693,0.99996293114404,5.2312560062845e-05,0.999986521782364,0.0284998199050875,-0.010999,18.31,18.3050083208143,18.3050004801933
4.17099801606882,0.999999665214056,0.999959969778674,5.43586266646874e-05,0.999985306544101,0.0284998016061964,0.007,18.315,18.3050082963137,18.3050012927463
4.17083577256408,0.999999439648956,0.999962505925037,4.85817895175896e-05,0.99998607994785,0.0284998132520008,0.001001,18.325,18.3050082407854,18.3050019210839
4.17101042036607,0.999999224847404,0.999963190707274,4.5672395390698e-05,0.999986190544587,0.0284998149173517,0.006999,18.335,18.3050081659759,18.3050024031961
4.17090468833886,0.999999020663755,0.999965688819293,4.03394260281813e-05,0.99998696383785,0.0284998265615052,0.003,18.345,18.3050081241708,18.3050027723095
4.17407297538907,0.999998828685336,0.999966943915457,3.69935866340627e-05,0.9999872952966,0.0284998315525731,0.114,18.35,18.3050080645545,18.3050030541337
4.1733097327341,0.999998744429513,1.00000191344595,-1.37812004668655e-05,0.999999890729099,0.0285000212146665,0.08401,18.355,18.3050152702316,18.3050036863123
4.1599212229846,0.999998838070243,1.00002740873826,-4.91033841335865e-05,1.00000917267896,0.0285001609842073,-0.38804,18.365,18.3050190781639,18.3050047794397
4.11458982450646,0.999998657886949,0.999909201376674,0.000119805266174189,0.999966299594515,0.0284995154057289,-1.9679,18.375,18.3051030992343,18.3050106809951
4.04290373904854,0.999996375483657,0.999312141430989,0.000957577029450909,0.999748873703168,0.0284962419551514,-4.43,18.38,18.3072673361705,18.3051446179513
3.98919083697791,0.999988417567855,0.997973057427076,0.00280839391841393,0.999259419615729,0.028488876205089,-6.197,18.385,18.3182153651946,18.3059951795551
3.9679797099639,0.99997110544197,0.996110756242322,0.00532246179285156,0.998574736324564,0.0284785799340844,-6.78,18.39,18.3395439641545,18.3084673894985
3.92229148172681,0.999942496989205,0.994090313049685,0.0079581904420367,0.997825639549658,0.0284673249790626,-8.213,18.395,18.3648802097932,18.3129827560385
3.90438836732302,0.999900974428128,0.991654953336602,0.0110738716192575,0.996918215978521,0.0284537051461586,-8.638,18.405,18.4019824602213,18.3199803137226
3.92427869542188,0.999845091515716,0.989115118761632,0.0142127461307332,0.995963835751141,0.0284393969792155,-7.73,18.41,18.4427315712601,18.3297436780016
3.92175522822654,0.999775514126575,0.98687679400433,0.0168020040464667,0.995109777038747,0.0284266071297419,-7.641,18.415,18.4748009365182,18.3413530527485
3.89309421220499,0.99969335062361,0.984687862930268,0.0192209127335963,0.994265551602603,0.0284139777850939,-8.48,18.415,18.505857519342,18.3538827421706
3.90526638870242,0.999598133029502,0.982265697329964,0.02187611976321,0.99332862820272,0.0283999771115242,-7.865,18.42,18.544250804466,18.3674990441673
3.91062332876062,0.999489875835259,0.980054390268399,0.0241320480048467,0.992459653846579,0.0283870062858788,-7.512,18.425,18.5767237006521,18.382007906371
3.91204495232856,0.999369652312684,0.977972021011524,0.0261214335314907,0.991629681136683,0.028374630608911,-7.312,18.42,18.6059408320406,18.3967109754975
3.93867485987353,0.999238148522819,0.975970645708078,0.0279234940327069,0.990821805676784,0.0283625965969318,-6.233,18.415,18.6333197610825,18.4112870604741
3.98579784700588,0.999096689479903,0.974316413413544,0.0291708539948544,0.99013314488062,0.0283523478649287,-4.4635,18.415,18.6523665384086,18.4251862006155
4.04124068381727,0.998947978215351,0.973215464995852,0.0295957265329722,0.989639989503806,0.0283450140207154,-2.45,18.41,18.6607600594046,18.4375027407852
4.10400505239093,0.998795506536705,0.972736167792986,0.0291354665821504,0.98936929819134,0.0283409903964193,-0.23298,18.405,18.6614073227948,18.4475763625621
4.14557436494384,0.998643108928539,0.972933920009723,0.0277479860592613,0.989343557104818,0.0283406078444004,1.177,18.4,18.6588318648717,18.4553075588903
4.15904691471521,0.998494017230581,0.973556511640225,0.0258267005458338,0.989473599421052,0.0283425405970862,1.5598,18.4,18.6571157728549,18.4610935989875
4.14326864100948,0.998349774596054,0.974287471565592,0.0238393433410164,0.98964593587378,0.0283451024241625,0.9039,18.4,18.6560691452942,18.4654487759123
4.11947180563125,0.998210056639021,0.974810105316709,0.0222347096728308,0.989745804395143,0.028346587245718,-0.012999,18.4,18.6541791096144,18.4686762854239
4.09946386487671,0.998073386867043,0.975047297128528,0.0211051845233196,0.989744368184379,0.0283465658911784,-0.7681,18.4,18.6518899375433,18.4709579070079
4.10223545251284,0.997938225169944,0.975051185189905,0.0203571299374775,0.989659503695765,0.0283453041365834,-0.6969,18.405,18.6499824282761,18.4725037668894
4.13196810635191,0.997803939214753,0.975075275712871,0.0196167316725379,0.989582505828149,0.0283441594563153,0.32498,18.405,18.6480559208657,18.4734956811022
4.18326365359633,0.997671492100881,0.97540825075085,0.018475921970808,0.98961841164967,0.0283446932326914,2.0812,18.41,18.6459503677578,18.4740448306519
4.23834334476055,0.997543333755211,0.976270088547648,0.016640237607689,0.989848355633141,0.0283481121438177,3.9249,18.415,18.6462382886798,18.4743778032236
4.28154214482912,0.997422605981038,0.97768196562129,0.0141076387295279,0.990282003115712,0.0283545624527167,5.302,18.415,18.6527180596992,18.4750263022857
4.3082760260158,0.997312060371402,0.979496505462724,0.0111137938755486,0.990867801213139,0.0283632814184887,6.065,18.415,18.6662336762274,18.476653986092
4.29853808908088,0.997213439840758,0.981523058138593,0.00794559244744321,0.991537900319305,0.0283732628488408,5.527,18.415,18.684458336825,18.4796880775555
